,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE,"LAKE GRANBURY,POSSUM KINGDOM LAKE,LAKE WHITNEY","LAKE GEORGETOWN,STILLHOUSE HOLLOW LAKE"
1992-04-16,21.55041352,21.80508544,21.95549579,21.74443271,21.09584371,21.09959896,20.71179087,21.08076948,22.36364677,21.11100364,21.99228306,21.55416129,22.27763473,22.24582258,21.214769452202233,21.04787609430903
1992-04-17,20.37837173,20.7974278,21.38265551,20.91329088,18.94146617,19.45443732,20.18492087,20.72715594,22.91524168,20.09837858,22.8527032,19.64734849,22.5430628,22.5536764,19.59345924955894,20.112063518901564
1992-04-18,17.36356699,18.86600133,19.39713493,17.93873422,17.92043751,18.96463415,16.57855205,16.9478434,19.87672279,16.70606192,17.68773962,19.28576057,21.85413395,21.35810245,18.994425785286143,16.685898774556346
1992-04-19,19.90754408,19.27793355,19.30087105,19.85498763,19.31095358,18.89537145,19.07314124,19.66790445,20.43867613,19.67281062,20.87265144,18.42701222,20.41621279,20.40827912,18.87254012185753,19.577984855319613
1992-04-20,15.99505388,15.20141264,15.72935654,15.67835151,14.42238764,13.08802048,16.83910308,17.40161895,17.41570834,16.28319474,18.73320187,14.2098513,18.50895172,18.1572997,13.404412725248816,16.371100568095983
1992-04-21,14.63053934,13.89548317,14.44758015,14.33676405,13.45910009,13.48673525,14.97320856,15.26042356,15.0646222,14.83478442,16.33618929,13.89221891,14.78123961,14.81885567,13.570418333490629,14.856673439789079
1992-04-22,18.06395607,17.51190864,18.25834034,17.77593557,17.00442155,15.94728766,18.43266976,18.56963551,17.90143048,18.07116046,19.09938564,18.034588,16.29286261,16.7814444,16.33146114639034,18.128325953111506
1992-04-23,20.54091135,21.15235649,21.08165995,20.78683738,20.25804812,20.8642453,20.54938751,20.8138517,20.58047272,20.27843796,21.62050682,21.60922519,19.92033724,20.24025035,20.97801091234346,20.321283232954503
1992-04-24,22.69418809,22.67278097,23.3254667,22.59405278,22.45105452,23.10337155,22.53983556,22.80510362,22.61522808,22.69847142,22.77054069,22.42306372,21.51588759,21.91434556,22.98501422877442,22.67338631938967
1992-04-25,21.93076483,20.4438371,21.17605199,21.53754808,19.98025387,16.92973779,22.24696008,22.48956601,22.31672696,22.18585021,22.44967581,18.1663803,22.2273282,21.93320599,17.380819967483447,22.195513518392147
1992-04-26,16.64902592,16.46941447,16.52749739,16.51029296,16.27391499,15.2802805,16.95057345,17.26833623,16.99728906,16.65508246,18.17196814,16.63122956,15.83312567,16.21614152,15.544170310327795,16.701808472728736
1992-04-27,18.39231321,18.26424354,18.68120482,18.33642809,17.61161969,17.14534217,18.30385518,18.96903584,18.62696912,18.1167463,19.47284886,17.7553535,16.05379448,16.71435357,17.314768873362354,18.146333841429062
1992-04-28,19.12588992,19.40357305,19.41073738,18.9861313,19.22639559,18.85191402,19.9435751,20.46859555,18.94482251,19.138703,20.04789649,20.53165139,15.56268786,16.7019499,19.099964598308652,19.26597748640517
1992-04-29,21.62614672,20.73304358,20.81903048,21.20116395,21.75639584,22.48610999,21.81098974,22.302695,20.77251048,21.32943229,21.71090443,20.74660583,18.31762527,19.31358991,22.12715195812151,21.4055810062039
1992-04-30,18.02123876,17.5906876,17.32814244,17.64300315,17.65525376,19.90121194,18.68709493,19.32917922,18.32883204,18.34123756,19.82124502,18.47725757,17.68612371,18.29923955,19.53174711061337,18.395928012229856
1992-05-01,19.58972392,19.66113663,19.69154469,19.45740774,20.56204324,22.68639389,19.78657972,19.68301782,19.1728331,19.38634524,19.13999022,21.19147471,19.50318824,19.73083783,22.246724381065828,19.449634348770996
1992-05-02,22.32324102,22.51375811,22.51439609,22.41394933,22.43918172,25.16102119,22.43506807,22.75862366,22.18390645,22.34135449,22.66197178,23.01126005,22.48791135,22.29904058,24.67587774059993,22.356173425534838
1992-05-03,23.38198972,23.31782666,23.59715087,23.45513096,22.83353418,21.66864547,23.27642777,23.65783066,23.82040319,23.28614729,23.84357818,22.55549009,23.42278518,23.25376801,21.916904695728295,23.284610341562967
1992-05-04,22.43971843,21.98448436,22.04640872,22.28705829,21.61785361,19.80867539,22.58349653,23.36688955,22.92640376,22.31970377,23.51764255,21.7464266,22.1895978,22.40402249,20.22780130927224,22.361417339207332
1992-05-05,20.63125538,21.11525282,21.21311475,20.72111129,20.23737502,19.4807552,20.74105786,21.00001943,21.28362603,20.58312224,21.22301058,21.24850199,20.20321513,20.4790782,19.83284075313305,20.608096611605852
1992-05-06,21.75149993,21.48995577,21.53144864,21.63995607,21.1263994,20.98165605,21.39647129,22.01208335,22.08022329,21.40719236,22.30826978,21.02315454,21.05996466,21.29344625,21.030513681599672,21.405497036385274
1992-05-07,14.66741749,14.66250317,14.59019675,14.38786912,14.44382078,15.293052,15.50701536,15.46560981,14.72928622,14.77123784,15.60448415,14.97570432,13.40624459,14.08678649,15.200724774982591,14.88758639521327
1992-05-08,15.76736932,16.18168161,16.34619815,15.83647291,15.90956744,17.86848627,15.67332086,16.04283534,16.3195644,15.32487513,15.74928958,17.21354079,14.0222135,14.75342552,17.644643517373147,15.37997487979357
1992-05-09,17.79568898,18.48612638,17.9018022,18.10103157,18.62731556,19.96058168,16.73629836,17.34596095,18.04523608,17.08390439,17.44251126,19.20913672,15.84743248,16.61079655,19.743568853361886,17.02893742203131
1992-05-10,18.89425919,19.92834481,19.53795707,19.21826793,19.30681452,19.87535139,18.83098531,19.21138075,19.58051174,18.10462308,19.53314439,20.90280343,18.30256479,18.75395899,20.002507535974758,18.219482794689284
1992-05-11,21.825378,23.10856866,23.05997349,22.19873759,21.48703468,20.90846078,21.53271007,21.99360775,22.21619566,21.59040981,22.37292672,24.35301174,20.84973473,21.18488066,21.50945207191894,21.58128574572418
1992-05-12,25.94314598,26.37271779,26.45209626,25.76749206,25.86815804,23.59740103,25.62033337,25.97984169,25.67230972,25.80439671,25.35379135,26.60798014,21.87245909,22.85484286,24.196304276067487,25.77529076004283
1992-05-13,27.46314657,25.90592211,24.88379242,26.63690215,27.54067626,25.37807606,28.07092202,27.92443977,25.23364408,27.87802404,25.89229762,25.98417342,24.03003643,24.53623267,25.49598070133875,27.908527012252478
1992-05-14,24.43255751,24.62850965,23.81871101,24.35508848,24.72024483,23.79642819,24.40498216,24.98960728,25.03681425,24.24445937,25.49481042,24.97838901,25.31860762,25.47515425,24.009315069673384,24.269842850994774
1992-05-15,23.14739866,23.42773107,23.1982364,23.33759391,22.79877159,23.40461556,22.89821602,23.65016364,24.20869701,22.74411341,23.96958405,23.6644256,24.66035106,24.63392453,23.437608508136982,22.768481667442945
1992-05-16,21.01981512,22.14197063,21.68632294,21.37644016,21.77181269,22.53550437,19.78340059,20.15753776,21.65080605,20.25436764,20.93016858,22.32583487,23.78263122,23.48374501,22.476496790332316,20.179893584553785
1992-05-17,20.94949653,20.70470191,20.25324519,20.81805314,19.93024145,19.1266815,21.25598479,21.692814,20.79100437,20.85029155,21.93909155,21.26353127,22.73065896,22.3244917,19.51792384263304,20.914443852905084
1992-05-18,22.01812485,21.23503067,21.23193698,21.55763265,22.03218036,21.40480614,22.07398522,22.31836411,20.88431362,22.13742271,22.21864023,21.54869053,22.39202302,21.81138164,21.407306913177234,22.127391334880173
1992-05-19,22.3186049,22.22897221,22.70002255,22.19938452,21.22781702,21.12299269,22.18620593,22.97584113,23.21362179,22.0499231,23.24878984,21.92149252,23.17263688,23.00570262,21.31379054198073,22.071473514275873
1992-05-20,22.6279837,22.91253009,22.89256365,22.63818936,22.93830783,22.961557,22.67494779,23.22250246,23.36823707,22.436752,23.72587951,23.31379453,23.59642554,23.444554,22.99934523654909,22.474417918393893
1992-05-21,22.74204461,22.93918477,23.30588917,22.45885837,22.94711801,23.08749053,22.70875234,23.17440028,24.17221596,22.71632072,23.82962037,22.99274821,23.81403831,23.87907034,23.063376852565945,22.71512393149482
1992-05-22,20.39120864,21.62776788,22.16288529,20.82664679,19.70437238,21.05709021,20.04612803,20.71329643,23.21622365,19.96990746,21.95998675,21.31671457,23.37417828,23.4952676,21.137359196673515,19.981960224532724
1992-05-23,21.97373701,22.70412237,23.47380923,22.12122045,21.41673739,21.66597292,22.539325,22.73602112,23.69074937,22.03031827,23.27631827,22.31347597,23.61637689,23.57456705,21.832897198618127,22.11080754293855
1992-05-24,23.18796421,23.36399674,23.66691955,23.31731967,22.54369393,19.53598674,22.79625141,23.17775567,24.16056113,22.80441703,23.90108159,22.02416044,23.70308114,23.70675188,20.163496409093376,22.803125799888182
1992-05-25,22.37934406,21.57076218,21.88859712,22.05376242,20.67796983,17.51429465,23.1897997,23.68181875,23.36599081,22.66398853,24.43045281,20.58921147,23.13142545,23.24415016,18.231538877007036,22.747135090314185
1992-05-26,21.46373521,20.76362983,20.98941064,21.3039994,20.19266121,17.73840296,21.76745512,22.49333998,22.80630328,21.40258164,23.71508284,18.97609239,23.01968543,23.04504856,18.147381441383843,21.460279111150843
1992-05-27,19.09997792,18.66760487,19.43493379,18.78804386,16.52126926,14.9193339,20.35247682,20.8478964,20.92035525,19.74622799,22.28573068,17.53505625,21.90979394,21.72765474,15.555172741860547,19.84209416360943
1992-05-28,20.35292272,19.05752666,18.77748535,19.94489594,19.07060568,16.36467973,20.60591799,21.27353488,21.02350511,20.35505059,22.53227499,17.80983346,20.11905096,20.30830311,16.769698582381828,20.394720271047213
1992-05-29,16.44458922,15.88474713,16.19779118,16.05862792,13.61913473,10.61380427,18.24521412,19.23576994,17.56741561,17.08591643,20.6625988,14.30548647,18.45058502,18.37331738,11.509536620757872,17.269236261915474
1992-05-30,14.96767395,14.5971874,15.31440389,14.65386477,13.23457434,13.4146865,15.99072257,17.05680383,15.44569417,15.25425735,16.69901772,14.2939031,14.90436019,15.11453669,13.621724027813682,15.370714651266589
1992-05-31,17.2642661,17.39361173,18.09131717,17.19948046,16.09652146,14.98070653,17.97326506,18.69978621,18.14206623,17.14063299,19.0829177,16.98025783,18.58537164,18.61539163,15.427685688000233,17.272297162573164
1992-06-01,19.20281734,20.20612252,20.81004757,19.54720617,19.15077227,18.8825055,19.26196869,18.90132402,20.06012139,18.89294576,19.05692535,21.06811913,19.79254021,19.85807903,19.25759028184718,18.951299383995018
1992-06-02,22.50778523,22.46595122,22.25849336,22.47296446,22.01737165,19.91605446,22.72983657,23.11838911,23.03192579,22.55704935,23.46781496,21.75467565,21.5553461,21.99688193,20.35566737077071,22.584372206243714
1992-06-03,21.05453604,21.17625373,21.6757339,21.0197786,19.92736792,19.01936792,21.56368727,22.13583003,21.85576519,21.19916937,22.23624248,20.76878902,21.4198662,21.53040294,19.414390828460565,21.25681061325839
1992-06-04,22.42053844,21.86619811,22.08295783,21.98655664,20.9393936,20.43884999,23.93011051,24.47433045,22.78237024,22.82264252,25.36939813,21.67602836,21.8406812,22.26167946,20.709743400747747,22.997766517511426
1992-06-05,23.55717706,23.56790871,24.35339926,23.16807418,22.65872077,22.65450725,24.64099921,25.12597026,24.38280331,23.80107776,25.80334414,23.63053799,22.56492245,23.14330474,22.84985034363515,23.933894602787117
1992-06-06,24.8366444,24.45391439,24.49360699,24.52093351,24.93295662,24.22403575,25.1809793,25.40770374,24.92836293,24.91852436,25.99041113,24.11519775,24.02289887,24.41353044,24.230907819592833,24.960026379628957
1992-06-07,24.61975631,24.32529284,24.38272354,24.41786282,24.54468923,23.0970962,24.82734673,24.87752879,24.13236267,24.59156373,23.98817228,24.21822251,23.63991158,23.48039646,23.3369415752594,24.62884811372764
1992-06-08,23.90131527,23.78033672,23.95718734,23.61261625,24.12177907,22.3430777,23.8979772,24.21393615,23.81166836,23.80657535,24.15625781,24.30154152,24.85861962,24.79399016,22.700879069196137,23.821028731494067
1992-06-09,24.83651167,24.92878852,25.21174175,25.03012576,23.7361038,22.43104535,24.67686574,25.2145393,26.03505807,24.63961109,26.11579916,23.96068452,25.72249135,25.87429358,22.829290627428055,24.645502170638714
1992-06-10,24.084484,24.42190511,25.21325996,24.04114172,23.5290628,22.85858955,23.94275959,24.09262356,25.74339092,24.06610149,25.09232708,24.68380708,26.4428248,26.38023935,23.2113828853693,24.04659742596953
1992-06-11,25.6407635,25.65962008,25.80231578,25.66146664,24.81547135,23.99046042,25.67907275,26.12282077,26.65559848,25.52032277,26.66942716,25.188524,26.59797264,26.50169241,24.27757488034698,25.545425916414608
1992-06-12,25.93311398,26.10382317,26.6439431,25.99888038,25.11319729,24.11845339,25.78168875,26.18733687,26.853495,25.64765763,26.85232976,25.49857268,25.97997323,26.00995305,24.454601826953834,25.66885198120227
1992-06-13,25.96035554,25.89314297,26.71053546,25.98442939,24.5975431,23.61771299,25.6451593,26.02926843,26.97883672,25.71959258,26.68784165,25.42447795,25.54007424,25.77125241,24.0298170160199,25.707822439770947
1992-06-14,26.96231839,26.94368864,27.44411422,26.82065181,26.23657956,25.91363961,27.21453825,27.45290119,27.69976698,26.92966195,27.81302307,26.94279432,26.16413652,26.4440195,26.1253965461465,26.9747094609915
1992-06-15,27.52092195,27.88219291,27.69714374,27.4496765,27.18504255,27.55621832,27.62347324,28.21078515,28.21827444,27.45106098,28.60348367,28.39097484,27.03520451,27.28353057,27.68396522076229,27.47832454379039
1992-06-16,28.30339404,28.86011881,28.89554375,28.54326958,28.23489422,28.26392784,28.00389957,28.44401153,29.00227719,27.85574734,28.77442271,29.18408392,28.18517052,28.24732839,28.425204382948078,27.87917466340086
1992-06-17,28.20174681,28.68653472,28.71764953,28.37942786,27.87599823,27.85973005,28.12171807,28.49209022,28.64433638,27.97600012,28.49084033,28.68892809,28.34657775,28.29737417,28.030075298037858,27.999042510519264
1992-06-18,27.76997793,28.18355766,28.05131494,27.84901281,27.36166271,27.74250766,27.92039278,28.37622805,28.28307774,27.70529051,28.47172779,28.53174072,27.76424659,27.73371135,27.87476361977027,27.739304648319415
1992-06-19,27.54995567,28.27932442,28.35850662,27.95418855,27.24315056,27.46538518,27.27210087,27.69376654,27.9562797,27.23786813,28.04802966,28.33978629,27.94483911,27.90870183,27.640012000795902,27.243281355780518
1992-06-20,27.94946201,27.86029803,28.22408953,27.98982095,27.60487368,27.13472464,27.47799414,27.77853173,28.4447109,27.63654233,28.09237887,27.2275868,27.67682177,27.81154871,27.208478144720345,27.611471092653446
1992-06-21,27.65890578,26.70058955,26.50268278,27.42636831,26.78756784,25.25998637,27.43781339,27.89990631,28.40783118,27.46247248,28.16255967,25.54148886,26.11649993,26.66039637,25.418009295970595,27.45857313622231
1992-06-22,25.80499787,24.21230508,24.47090069,25.09517489,24.32357077,23.65336608,26.94694433,27.30179216,25.73829453,26.404873,28.16822809,23.82888046,25.36054358,25.18641749,23.722586472550496,26.490590780652006
1992-06-23,24.87061043,25.08442322,25.53551168,25.07777351,24.58136956,24.89409604,25.53593052,25.48399752,24.59664356,25.3146562,26.04059252,25.8490138,23.46059012,23.89489577,25.024461427335794,25.349646325055463
1992-06-24,27.57070092,27.40743162,27.32888881,27.62898094,27.71915537,27.39039697,27.4370736,27.50231636,27.20605954,27.35088498,27.53533997,27.81600715,25.15748381,25.80659606,27.44264518847638,27.364513993037566
1992-06-25,28.60387919,27.97041894,27.99582746,28.23280874,27.9728102,28.56661293,28.48090887,28.85192683,27.89187026,28.62513032,28.38268836,27.59356741,28.12997321,27.82196743,28.39902623232071,28.602324571139576
1992-06-26,27.11596271,26.34364874,26.59994495,26.74051216,26.30819356,26.02962087,27.69482854,27.96671767,27.3395224,27.44014255,28.248046,26.56415288,27.14420531,27.1430288,26.12051799142202,27.480416064974424
1992-06-27,25.64249713,26.41499882,26.51152046,26.11173411,25.04193448,24.82575214,25.60589602,25.87766923,27.62338975,25.3542617,26.65288391,26.38177585,26.76081854,27.12834399,25.148669637115884,25.394052654165158
1992-06-28,25.93131504,25.37905025,25.3066059,25.82023078,25.23423093,24.50066372,25.94239528,26.21767141,26.69839345,25.8841074,27.22157431,24.95120421,26.16482817,26.16492592,24.630289426866565,25.893324466898758
1992-06-29,25.55702712,24.8715823,25.06207297,25.2939755,24.82213191,24.47417009,25.8182305,26.07841629,25.28696127,25.76212608,26.62241033,24.80666411,25.22241051,25.40750397,24.548166082064583,25.770997876202852
1992-06-30,26.305258,25.25277581,25.45634263,25.8161494,25.28932,24.96847171,26.67549927,27.2486789,26.28516421,26.4957521,27.7046646,25.4903895,26.28700107,26.42138259,25.055296384325082,26.524175533666707
1992-07-01,26.86239316,27.42280291,27.48172896,27.04808916,26.71016128,27.33386896,26.4647724,26.74962151,26.94372105,26.66983247,26.43808341,28.54099646,26.05538237,26.46063749,27.485565540302655,26.63740630553056
1992-07-02,29.42233384,29.79104561,29.70127555,29.63308058,29.14946455,30.84032068,29.49868648,29.64858448,29.93018762,29.38080209,29.43864034,30.01384758,28.7616053,29.00706677,30.651083626483715,29.399443157558977
1992-07-03,28.51380688,28.37920648,28.93290604,28.47296652,26.93117022,27.83927919,29.03768691,29.32641051,29.25043743,28.83887818,29.17721054,27.2274351,29.12800519,28.8039485,27.812922759190947,28.870315819599647
1992-07-04,26.37603033,26.56614535,26.46844673,26.51437772,25.54575506,25.45416926,26.32190688,26.52191991,27.58664519,26.34073183,26.67121452,26.69164961,26.94654425,26.79558325,25.69785699370858,26.33775503922435
1992-07-05,26.75117259,27.49408676,27.92481849,27.05888291,26.55596504,27.37648979,26.36187504,26.57781716,28.09708081,26.31579832,27.26083992,27.52026379,27.53685324,27.40974784,27.40380050467275,26.32308443523897
